fila@nombre@cuil@fecha_nac@sexo@puesto_laboral@cargo@fecha_ingreso@cod_categoria @categoria @cod_clase@clase@cod_estado@estado@detalle
65@Alena Hackett editado@26679211828@2020-09-29@female@65@Cargo 65@1927-03-06@65@Categoria 65@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3064
66@Alena Hackett editado@20646198279@2020-09-29@male@66@Cargo 66@1927-03-07@66@Categoria 66@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3065
67@Alena Hackett editado@21351081278@2020-09-29@male@67@Cargo 67@1927-03-08@67@Categoria 67@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3066
68@Alena Hackett editado@22053795484@2020-09-29@female@68@Cargo 68@1927-03-09@68@Categoria 68@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3067
69@Alena Hackett editado@21287508892@2020-09-29@female@69@Cargo 69@1927-03-10@69@Categoria 69@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3068
70@Alena Hackett editado@22186756965@2020-09-29@female@70@Cargo 70@1927-03-11@70@Categoria 70@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3069
71@Alena Hackett editado@23969520587@2020-09-29@male@71@Cargo 71@1927-03-12@71@Categoria 71@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3070
72@Alena Hackett editado@26135469889@2020-09-29@female@72@Cargo 72@1927-03-13@72@Categoria 72@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3071
73@Alena Hackett editado@21683786735@2020-09-29@male@73@Cargo 73@1927-03-14@73@Categoria 73@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3072
74@Alena Hackett editado@23699945456@2020-09-29@male@74@Cargo 74@1927-03-15@74@Categoria 74@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3073
75@Alena Hackett editado@22584838682@2020-09-29@male@75@Cargo 75@1927-03-16@75@Categoria 75@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3074
76@Alena Hackett editado@24398960605@2020-09-29@male@76@Cargo 76@1927-03-17@76@Categoria 76@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3075
77@Alena Hackett editado@23412377350@2020-09-29@female@77@Cargo 77@1927-03-18@1@Categoria 1@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3076
78@Alena Hackett editado@26453178672@2020-09-29@female@78@Cargo 78@1927-03-19@2@Categoria 2@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3077
79@Alena Hackett editado@23232097424@2020-09-29@female@79@Cargo 79@1927-03-20@3@Categoria 3@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3078
80@Alena Hackett editado@25390151144@2020-09-29@female@80@Cargo 80@1927-03-21@4@Categoria 4@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3079
81@Alena Hackett editado@25549683706@2020-09-29@female@81@Cargo 81@1927-03-22@5@Categoria 5@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3080
82@Alena Hackett editado@22078062749@2020-09-29@female@82@Cargo 82@1927-03-23@6@Categoria 6@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3081
83@Alena Hackett editado@26812221110@2020-09-29@female@83@Cargo 83@1927-03-24@7@Categoria 7@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3082
84@Alena Hackett editado@26725416082@2020-09-29@male@84@Cargo 84@1927-03-25@8@Categoria 8@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3083
85@Alena Hackett editado@21878393207@2020-09-29@female@85@Cargo 85@1927-03-26@9@Categoria 9@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3084
86@Alena Hackett editado@22613518958@2020-09-29@female@86@Cargo 86@1927-03-27@10@Categoria 10@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3085
87@Alena Hackett editado@23490442793@2020-09-29@female@87@Cargo 87@1927-03-28@11@Categoria 11@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3086
88@Alena Hackett editado@21078603985@2020-09-29@male@88@Cargo 88@1927-03-29@12@Categoria 12@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3087
89@Alena Hackett editado@23797802592@2020-09-29@female@89@Cargo 89@1927-03-30@13@Categoria 13@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3088
90@Alena Hackett editado@23093627816@2020-09-29@male@90@Cargo 90@1927-03-31@14@Categoria 14@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3089
91@Alena Hackett editado@25874840657@2020-09-29@male@91@Cargo 91@1927-04-01@15@Categoria 15@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3090
92@Alena Hackett editado@23729010669@2020-09-29@female@92@Cargo 92@1927-04-02@16@Categoria 16@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3091
93@Alena Hackett editado@25608653344@2020-09-29@male@93@Cargo 93@1927-04-03@17@Categoria 17@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3092
94@Alena Hackett editado@25031120091@2020-09-29@male@94@Cargo 94@1927-04-04@18@Categoria 18@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3093
95@Alena Hackett editado@26945903856@2020-09-29@male@95@Cargo 95@1927-04-05@1@Categoria 1@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3094
96@Alena Hackett editado@24525768540@2020-09-29@male@96@Cargo 96@1927-04-06@1@Categoria 1@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3095
97@Alena Hackett editado@21475017250@2020-09-29@female@97@Cargo 97@1927-04-07@1@Categoria 1@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3096
98@Alena Hackett editado@23053237787@2020-09-29@female@98@Cargo 98@1927-04-08@1@Categoria 1@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3097
99@Alena Hackett editado@24349467221@2020-09-29@female@99@Cargo 99@1927-04-09@1@Categoria 1@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3098
@nuevo registro@26666666666@2020-09-29@male@499@Cargo 499@2000-01-07@126@categoria 1@1@clase 1@1@activo@1|sueldo basico|1|1|30 dias|50000|2|antiguedad|2|1|5 anios|15000|3|presentismo|3|2|null|1500|4|por titulo|4|2|30 porciento|1200|5|esposa|8|5|null|3500|6|jubilacion|9|6|18.5 porciento|9250|7|obra social|11|6|3 porciento|1500|8|resolucion n52009|5|4|null|3498
